invoice_id,customer_name,customer_segment,vendor_name,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_to_pay,is_late,days_overdue
INV-2026-00207,Orion Aerospace,Enterprise,TradeLedger Finance,91885.45,2025-09-23,2025-11-22,2025-11-15,Paid,53,0,0
INV-2026-00208,Xeno Packaging,SMB,FleetManage Co,5851.72,2025-12-15,2026-01-14,2026-01-08,Paid,24,0,0
INV-2026-00209,Quantum Analytics,SMB,GreenLedger Systems,4672.19,2025-05-24,2025-06-23,2025-07-18,Late,55,1,25
INV-2026-00210,Evergreen Health,Mid-Market,NetScale Partners,13581.56,2025-08-13,2025-09-27,2025-09-24,Paid,42,0,0
INV-2026-00211,Granite Construction,Enterprise,PayFlow Technologies,128686.89,2026-02-05,2026-04-06,,Outstanding,94,1,34
INV-2026-00212,Xeno Packaging,SMB,WorkCapital Hub,851.73,2025-06-15,2025-07-15,,Outstanding,329,1,299
INV-2026-00213,Riverstone Hotels,Mid-Market,FleetManage Co,34738.4,2026-03-24,2026-05-08,2026-05-04,Paid,41,0,0
INV-2026-00214,Lumen Software,SMB,FleetManage Co,10642.15,2024-11-18,2024-12-18,2024-12-08,Paid,20,0,0
INV-2026-00215,Quantum Analytics,SMB,TradeLedger Finance,11612.66,2025-02-04,2025-03-06,2025-03-01,Paid,25,0,0
INV-2026-00216,Evergreen Health,Mid-Market,NetScale Partners,9044.25,2025-10-02,2025-11-16,2025-11-08,Paid,37,0,0
INV-2026-00217,Pinnacle Insurance,Mid-Market,DataPipe Solutions,21999.18,2026-04-30,2026-06-14,,Outstanding,10,0,0
INV-2026-00218,Westfield Properties,Mid-Market,FleetManage Co,39973.37,2024-12-23,2025-02-06,,Outstanding,503,1,458
INV-2026-00219,Xeno Packaging,SMB,GreenLedger Systems,8529.42,2025-08-24,2025-09-23,2025-09-14,Paid,21,0,0
INV-2026-00220,Terra Farms,SMB,DataPipe Solutions,5971.34,2025-10-16,2025-11-15,2025-12-05,Late,50,1,20
INV-2026-00221,Orion Aerospace,Enterprise,TradeLedger Finance,40005.57,2025-02-25,2025-04-26,2025-04-18,Paid,52,0,0
INV-2026-00222,Keystone Energy,Enterprise,InsightOps Ltd,126008.77,2026-04-26,2026-06-25,,Outstanding,14,0,0
INV-2026-00223,Delta Manufacturing,Enterprise,CloudServe Inc,107863.12,2025-07-06,2025-09-04,2025-09-01,Paid,57,0,0
INV-2026-00224,Frontier Tech,SMB,GreenLedger Systems,10913.48,2025-12-02,2026-01-01,,Outstanding,159,1,129
INV-2026-00225,Xeno Packaging,SMB,SupplyChain Pro,1470.03,2026-01-01,2026-01-31,2026-03-09,Late,67,1,37
INV-2026-00226,Northstar Wholesale,Mid-Market,DataPipe Solutions,20889.33,2024-12-23,2025-02-06,2025-04-06,Late,104,1,59
INV-2026-00227,Yellowstone Mining,Enterprise,PayFlow Technologies,69337.33,2025-04-20,2025-06-19,2025-07-17,Late,88,1,28
INV-2026-00228,Vertex Biotech,Enterprise,SupplyChain Pro,155533.97,2025-12-03,2026-02-01,2026-02-01,Paid,60,0,0
INV-2026-00229,Horizon Media,Mid-Market,InsightOps Ltd,40956.86,2025-09-06,2025-10-21,2025-10-19,Paid,43,0,0
INV-2026-00230,Lumen Software,SMB,CloudServe Inc,4849.91,2025-07-20,2025-08-19,2025-09-20,Late,62,1,32
INV-2026-00231,Orion Aerospace,Enterprise,DataPipe Solutions,169256.1,2026-01-11,2026-03-12,2026-04-10,Late,89,1,29
INV-2026-00232,Vertex Biotech,Enterprise,NetScale Partners,170107.42,2026-01-31,2026-04-01,2026-03-24,Paid,52,0,0
INV-2026-00233,Brightline Retail,SMB,FleetManage Co,2985.39,2025-05-26,2025-06-25,2025-06-16,Paid,21,0,0
INV-2026-00234,Northstar Wholesale,Mid-Market,PayFlow Technologies,37023.34,2025-11-07,2025-12-22,2025-12-18,Paid,41,0,0
INV-2026-00235,Xeno Packaging,SMB,TradeLedger Finance,3330.4,2025-01-23,2025-02-22,2025-02-15,Paid,23,0,0
INV-2026-00236,Juniper Consulting,Mid-Market,DataPipe Solutions,12312.35,2025-05-10,2025-06-24,2025-06-22,Paid,43,0,0
INV-2026-00237,Quantum Analytics,SMB,SupplyChain Pro,8885.36,2025-02-11,2025-03-13,2025-03-07,Paid,24,0,0
INV-2026-00238,Evergreen Health,Mid-Market,FleetManage Co,25781.98,2026-02-02,2026-03-19,2026-03-10,Paid,36,0,0
INV-2026-00239,Yellowstone Mining,Enterprise,InsightOps Ltd,90373.74,2025-01-08,2025-03-09,,Outstanding,487,1,427
INV-2026-00240,Summit Financial,Enterprise,NetScale Partners,123829.39,2025-10-02,2025-12-01,,Outstanding,220,1,160
INV-2026-00241,Yellowstone Mining,Enterprise,InsightOps Ltd,98711.98,2024-11-25,2025-01-24,,Outstanding,531,1,471
INV-2026-00242,Union Transport,Mid-Market,TradeLedger Finance,36270.28,2026-02-02,2026-03-19,2026-03-11,Paid,37,0,0
INV-2026-00243,Terra Farms,SMB,GreenLedger Systems,8220.33,2025-10-22,2025-11-21,2025-11-18,Paid,27,0,0
INV-2026-00244,Orion Aerospace,Enterprise,GreenLedger Systems,96254.97,2025-06-03,2025-08-02,2025-07-28,Paid,55,0,0
INV-2026-00245,Delta Manufacturing,Enterprise,NetScale Partners,140826.82,2025-06-12,2025-08-11,2025-08-03,Paid,52,0,0
INV-2026-00246,Cascade Foods,Mid-Market,DataPipe Solutions,12906.68,2025-01-08,2025-02-22,2025-02-22,Paid,45,0,0
INV-2026-00247,Westfield Properties,Mid-Market,TradeLedger Finance,12007.22,2025-12-13,2026-01-27,2026-01-25,Paid,43,0,0
INV-2026-00248,Delta Manufacturing,Enterprise,DataPipe Solutions,44727.81,2025-06-14,2025-08-13,2025-08-06,Paid,53,0,0
INV-2026-00249,Brightline Retail,SMB,FleetManage Co,9928.82,2025-08-02,2025-09-01,2025-08-25,Paid,23,0,0
INV-2026-00250,Ironclad Security,SMB,SupplyChain Pro,6035.83,2025-05-29,2025-06-28,2025-08-08,Late,71,1,41
INV-2026-00251,Evergreen Health,Mid-Market,GreenLedger Systems,10235.61,2025-05-04,2025-06-18,2025-06-17,Paid,44,0,0
INV-2026-00252,Westfield Properties,Mid-Market,TradeLedger Finance,42200.13,2025-03-23,2025-05-07,2025-04-27,Paid,35,0,0
INV-2026-00253,Pinnacle Insurance,Mid-Market,InsightOps Ltd,40591.18,2026-05-09,2026-06-23,,Outstanding,1,0,0
INV-2026-00254,Terra Farms,SMB,NetScale Partners,6144.65,2024-12-29,2025-01-28,2025-01-22,Paid,24,0,0
INV-2026-00255,Terra Farms,SMB,TradeLedger Finance,2016.96,2025-09-10,2025-10-10,2025-09-30,Paid,20,0,0
INV-2026-00256,Terra Farms,SMB,PayFlow Technologies,5298.61,2025-01-19,2025-02-18,2025-02-17,Paid,29,0,0
INV-2026-00257,Xeno Packaging,SMB,SupplyChain Pro,4118.56,2025-07-07,2025-08-06,2025-08-22,Late,46,1,16
INV-2026-00258,Brightline Retail,SMB,SupplyChain Pro,10142.15,2025-10-21,2025-11-20,2026-01-01,Late,72,1,42
INV-2026-00259,Evergreen Health,Mid-Market,WorkCapital Hub,41531.41,2025-03-17,2025-05-01,2025-04-29,Paid,43,0,0
INV-2026-00260,Union Transport,Mid-Market,WorkCapital Hub,43580.76,2025-06-30,2025-08-14,2025-08-06,Paid,37,0,0
INV-2026-00261,Keystone Energy,Enterprise,TradeLedger Finance,144636.65,2025-11-28,2026-01-27,2026-01-19,Paid,52,0,0
INV-2026-00262,Frontier Tech,SMB,CloudServe Inc,11933.67,2025-11-16,2025-12-16,,Outstanding,175,1,145
INV-2026-00263,Frontier Tech,SMB,SupplyChain Pro,9871.34,2025-03-08,2025-04-07,2025-03-31,Paid,23,0,0
INV-2026-00264,Delta Manufacturing,Enterprise,TradeLedger Finance,55301.85,2025-06-04,2025-08-03,2025-08-01,Paid,58,0,0
INV-2026-00265,Northstar Wholesale,Mid-Market,WorkCapital Hub,44319.49,2025-10-28,2025-12-12,2025-12-04,Paid,37,0,0
INV-2026-00266,Brightline Retail,SMB,FleetManage Co,9251.22,2025-03-28,2025-04-27,2025-04-18,Paid,21,0,0
INV-2026-00267,Evergreen Health,Mid-Market,TradeLedger Finance,16577.19,2025-02-24,2025-04-10,2025-04-05,Paid,40,0,0
INV-2026-00268,Pinnacle Insurance,Mid-Market,InsightOps Ltd,15189.13,2025-04-08,2025-05-23,2025-05-18,Paid,40,0,0
INV-2026-00269,Xeno Packaging,SMB,DataPipe Solutions,2613.75,2025-10-23,2025-11-22,2025-11-16,Paid,24,0,0
INV-2026-00270,Frontier Tech,SMB,NetScale Partners,10515.14,2024-12-25,2025-01-24,2025-01-16,Paid,22,0,0
INV-2026-00271,Summit Financial,Enterprise,CloudServe Inc,170469.28,2025-10-07,2025-12-06,2025-11-27,Paid,51,0,0
INV-2026-00272,Vertex Biotech,Enterprise,InsightOps Ltd,152178.42,2025-02-25,2025-04-26,2025-04-21,Paid,55,0,0
INV-2026-00273,Cascade Foods,Mid-Market,TradeLedger Finance,25211.08,2026-05-02,2026-06-16,,Outstanding,8,0,0
INV-2026-00274,Terra Farms,SMB,SupplyChain Pro,9049.06,2026-04-18,2026-05-18,,Outstanding,22,0,0
INV-2026-00275,Evergreen Health,Mid-Market,PayFlow Technologies,41714.4,2026-01-19,2026-03-05,2026-02-26,Paid,38,0,0
INV-2026-00276,Quantum Analytics,SMB,PayFlow Technologies,10606.04,2025-03-15,2025-04-14,2025-04-05,Paid,21,0,0
INV-2026-00277,Juniper Consulting,Mid-Market,FleetManage Co,17052.81,2025-10-11,2025-11-25,2025-11-25,Paid,45,0,0
INV-2026-00278,Pinnacle Insurance,Mid-Market,GreenLedger Systems,5978.03,2025-04-23,2025-06-07,2025-06-04,Paid,42,0,0
INV-2026-00279,Orion Aerospace,Enterprise,TradeLedger Finance,78982.76,2025-10-08,2025-12-07,2026-01-21,Late,105,1,45
INV-2026-00280,Juniper Consulting,Mid-Market,FleetManage Co,34988.23,2025-06-28,2025-08-12,2025-08-12,Paid,45,0,0
INV-2026-00281,Summit Financial,Enterprise,SupplyChain Pro,107350.38,2025-12-17,2026-02-15,2026-02-14,Paid,59,0,0
INV-2026-00282,Frontier Tech,SMB,InsightOps Ltd,7918.28,2024-11-30,2024-12-30,2024-12-21,Paid,21,0,0
INV-2026-00283,Delta Manufacturing,Enterprise,GreenLedger Systems,56237.92,2025-07-16,2025-09-14,2025-09-04,Paid,50,0,0
INV-2026-00284,Yellowstone Mining,Enterprise,GreenLedger Systems,175713.67,2025-09-24,2025-11-23,2025-11-22,Paid,59,0,0
INV-2026-00285,Union Transport,Mid-Market,WorkCapital Hub,8600.06,2025-02-15,2025-04-01,2025-04-05,Late,49,1,4
INV-2026-00286,Cascade Foods,Mid-Market,PayFlow Technologies,38090.18,2024-12-25,2025-02-08,2025-01-29,Paid,35,0,0
INV-2026-00287,Keystone Energy,Enterprise,GreenLedger Systems,105929.39,2026-03-07,2026-05-06,2026-05-03,Paid,57,0,0
INV-2026-00288,Evergreen Health,Mid-Market,FleetManage Co,36862.87,2025-07-26,2025-09-09,2025-09-07,Paid,43,0,0
INV-2026-00289,Terra Farms,SMB,SupplyChain Pro,8483.76,2026-02-13,2026-03-15,2026-04-23,Late,69,1,39
INV-2026-00290,Frontier Tech,SMB,NetScale Partners,8515.7,2025-05-01,2025-05-31,2025-05-31,Paid,30,0,0
INV-2026-00291,Granite Construction,Enterprise,DataPipe Solutions,121388.61,2025-04-21,2025-06-20,2025-06-20,Paid,60,0,0
INV-2026-00292,Ironclad Security,SMB,SupplyChain Pro,8444.99,2025-11-25,2025-12-25,,Outstanding,166,1,136
INV-2026-00293,Lumen Software,SMB,SupplyChain Pro,3290.52,2024-12-13,2025-01-12,2025-01-06,Paid,24,0,0
INV-2026-00294,Frontier Tech,SMB,CloudServe Inc,9316.72,2026-02-15,2026-03-17,2026-03-16,Paid,29,0,0
INV-2026-00295,Pinnacle Insurance,Mid-Market,DataPipe Solutions,26146.3,2025-12-10,2026-01-24,2026-01-24,Paid,45,0,0
INV-2026-00296,Brightline Retail,SMB,WorkCapital Hub,11122.87,2025-06-25,2025-07-25,2025-07-20,Paid,25,0,0
INV-2026-00297,Yellowstone Mining,Enterprise,PayFlow Technologies,58622.0,2025-08-20,2025-10-19,2025-11-29,Late,101,1,41
INV-2026-00298,Keystone Energy,Enterprise,DataPipe Solutions,29983.11,2025-06-01,2025-07-31,2025-10-08,Late,129,1,69
INV-2026-00299,Xeno Packaging,SMB,FleetManage Co,4453.87,2026-04-22,2026-05-22,,Outstanding,18,0,0
INV-2026-00300,Summit Financial,Enterprise,FleetManage Co,142194.44,2025-03-20,2025-05-19,2025-05-17,Paid,58,0,0
INV-2026-00301,Summit Financial,Enterprise,WorkCapital Hub,65745.06,2025-04-19,2025-06-18,2025-06-08,Paid,50,0,0
INV-2026-00302,Cascade Foods,Mid-Market,NetScale Partners,39398.82,2025-08-27,2025-10-11,2025-10-05,Paid,39,0,0
INV-2026-00303,Quantum Analytics,SMB,WorkCapital Hub,5725.86,2026-02-08,2026-03-10,2026-03-10,Paid,30,0,0
INV-2026-00304,Orion Aerospace,Enterprise,NetScale Partners,74731.76,2026-01-21,2026-03-22,2026-03-13,Paid,51,0,0
INV-2026-00305,Orion Aerospace,Enterprise,DataPipe Solutions,141121.99,2025-10-25,2025-12-24,2025-12-19,Paid,55,0,0
INV-2026-00306,Keystone Energy,Enterprise,WorkCapital Hub,142697.87,2026-05-02,2026-07-01,,Outstanding,8,0,0
INV-2026-00307,Horizon Media,Mid-Market,DataPipe Solutions,16001.24,2025-01-15,2025-03-01,,Outstanding,480,1,435
INV-2026-00308,Acme Logistics,SMB,PayFlow Technologies,1043.3,2024-12-15,2025-01-14,2025-01-09,Paid,25,0,0
INV-2026-00309,Frontier Tech,SMB,CloudServe Inc,1604.13,2025-07-14,2025-08-13,2025-08-04,Paid,21,0,0
INV-2026-00310,Northstar Wholesale,Mid-Market,DataPipe Solutions,13111.62,2025-05-17,2025-07-01,2025-06-27,Paid,41,0,0
INV-2026-00311,Orion Aerospace,Enterprise,SupplyChain Pro,71542.15,2026-04-18,2026-06-17,,Outstanding,22,0,0
INV-2026-00312,Frontier Tech,SMB,CloudServe Inc,8767.78,2025-12-17,2026-01-16,,Outstanding,144,1,114
INV-2026-00313,Ironclad Security,SMB,SupplyChain Pro,7636.53,2025-07-11,2025-08-10,2025-08-02,Paid,22,0,0
INV-2026-00314,Brightline Retail,SMB,FleetManage Co,7558.15,2025-01-10,2025-02-09,2025-03-20,Late,69,1,39
INV-2026-00315,Orion Aerospace,Enterprise,FleetManage Co,52383.38,2025-07-19,2025-09-17,2025-09-11,Paid,54,0,0
INV-2026-00316,Pinnacle Insurance,Mid-Market,SupplyChain Pro,41998.5,2026-04-01,2026-05-16,,Outstanding,39,0,0
INV-2026-00317,Riverstone Hotels,Mid-Market,WorkCapital Hub,8126.25,2025-03-21,2025-05-05,2025-05-05,Paid,45,0,0
INV-2026-00318,Pinnacle Insurance,Mid-Market,SupplyChain Pro,11143.19,2025-08-02,2025-09-16,2025-10-13,Late,72,1,27
INV-2026-00319,Summit Financial,Enterprise,DataPipe Solutions,104023.71,2025-02-23,2025-04-24,2025-04-23,Paid,59,0,0
INV-2026-00320,Summit Financial,Enterprise,NetScale Partners,59034.84,2024-11-28,2025-01-27,2025-01-21,Paid,54,0,0
INV-2026-00321,Summit Financial,Enterprise,WorkCapital Hub,157016.94,2025-03-12,2025-05-11,2025-05-06,Paid,55,0,0
INV-2026-00322,Delta Manufacturing,Enterprise,PayFlow Technologies,178033.46,2025-04-04,2025-06-03,2025-08-02,Late,120,1,60
INV-2026-00323,Vertex Biotech,Enterprise,GreenLedger Systems,98672.37,2025-05-18,2025-07-17,2025-07-12,Paid,55,0,0
INV-2026-00324,Acme Logistics,SMB,PayFlow Technologies,10238.6,2026-02-15,2026-03-17,2026-03-09,Paid,22,0,0
INV-2026-00325,Evergreen Health,Mid-Market,NetScale Partners,11107.61,2025-11-23,2026-01-07,2026-02-08,Late,77,1,32
INV-2026-00326,Horizon Media,Mid-Market,InsightOps Ltd,21574.15,2025-07-19,2025-09-02,2025-08-24,Paid,36,0,0
INV-2026-00327,Acme Logistics,SMB,InsightOps Ltd,8094.95,2025-11-21,2025-12-21,2026-01-18,Late,58,1,28
INV-2026-00328,Granite Construction,Enterprise,FleetManage Co,150596.9,2025-05-16,2025-07-15,2025-07-10,Paid,55,0,0
INV-2026-00329,Orion Aerospace,Enterprise,CloudServe Inc,78448.85,2025-02-02,2025-04-03,2025-04-05,Late,62,1,2
INV-2026-00330,Terra Farms,SMB,SupplyChain Pro,7535.37,2026-02-09,2026-03-11,2026-03-11,Paid,30,0,0
INV-2026-00331,Terra Farms,SMB,CloudServe Inc,6926.26,2025-12-19,2026-01-18,2026-01-08,Paid,20,0,0
INV-2026-00332,Yellowstone Mining,Enterprise,DataPipe Solutions,155611.47,2025-02-26,2025-04-27,2025-04-17,Paid,50,0,0
INV-2026-00333,Yellowstone Mining,Enterprise,SupplyChain Pro,33016.83,2025-04-22,2025-06-21,2025-06-16,Paid,55,0,0
INV-2026-00334,Meridian Pharma,Enterprise,WorkCapital Hub,169166.36,2024-12-10,2025-02-08,2025-01-29,Paid,50,0,0
INV-2026-00335,Granite Construction,Enterprise,NetScale Partners,68320.54,2025-08-15,2025-10-14,2025-10-07,Paid,53,0,0
INV-2026-00336,Westfield Properties,Mid-Market,FleetManage Co,17056.03,2026-04-27,2026-06-11,,Outstanding,13,0,0
INV-2026-00337,Riverstone Hotels,Mid-Market,GreenLedger Systems,31992.51,2025-11-18,2026-01-02,2025-12-27,Paid,39,0,0
INV-2026-00338,Horizon Media,Mid-Market,FleetManage Co,19451.96,2025-12-08,2026-01-22,2026-01-14,Paid,37,0,0
INV-2026-00339,Brightline Retail,SMB,FleetManage Co,1236.57,2026-03-17,2026-04-16,,Outstanding,54,1,24
INV-2026-00340,Quantum Analytics,SMB,SupplyChain Pro,9837.78,2025-12-24,2026-01-23,2026-01-14,Paid,21,0,0
INV-2026-00341,Keystone Energy,Enterprise,NetScale Partners,77938.43,2025-12-06,2026-02-04,2026-02-03,Paid,59,0,0
INV-2026-00342,Terra Farms,SMB,CloudServe Inc,958.2,2025-02-20,2025-03-22,2025-03-14,Paid,22,0,0
INV-2026-00343,Xeno Packaging,SMB,GreenLedger Systems,3867.75,2025-01-13,2025-02-12,,Outstanding,482,1,452
INV-2026-00344,Granite Construction,Enterprise,GreenLedger Systems,84701.0,2025-04-12,2025-06-11,2025-06-03,Paid,52,0,0
INV-2026-00345,Cascade Foods,Mid-Market,CloudServe Inc,35265.98,2025-10-08,2025-11-22,2025-11-12,Paid,35,0,0
INV-2026-00346,Meridian Pharma,Enterprise,InsightOps Ltd,144960.61,2026-01-21,2026-03-22,2026-03-17,Paid,55,0,0
INV-2026-00347,Westfield Properties,Mid-Market,PayFlow Technologies,44770.77,2025-05-01,2025-06-15,2025-07-03,Late,63,1,18
INV-2026-00348,Delta Manufacturing,Enterprise,CloudServe Inc,148879.55,2024-12-04,2025-02-02,2025-01-26,Paid,53,0,0
INV-2026-00349,Summit Financial,Enterprise,GreenLedger Systems,31580.98,2025-04-13,2025-06-12,2025-06-12,Paid,60,0,0
INV-2026-00350,Vertex Biotech,Enterprise,FleetManage Co,75810.2,2025-04-10,2025-06-09,2025-06-04,Paid,55,0,0
INV-2026-00351,Juniper Consulting,Mid-Market,TradeLedger Finance,19077.2,2025-08-14,2025-09-28,2025-09-23,Paid,40,0,0
INV-2026-00352,Yellowstone Mining,Enterprise,GreenLedger Systems,51346.67,2025-02-13,2025-04-14,2025-04-05,Paid,51,0,0
INV-2026-00353,Granite Construction,Enterprise,GreenLedger Systems,112398.67,2025-02-13,2025-04-14,2025-07-06,Late,143,1,83
INV-2026-00354,Orion Aerospace,Enterprise,GreenLedger Systems,104397.66,2025-02-21,2025-04-22,2025-04-20,Paid,58,0,0
INV-2026-00355,Cascade Foods,Mid-Market,InsightOps Ltd,17930.64,2026-04-06,2026-05-21,,Outstanding,34,0,0
INV-2026-00356,Lumen Software,SMB,InsightOps Ltd,11997.37,2025-02-08,2025-03-10,2025-03-02,Paid,22,0,0
INV-2026-00357,Terra Farms,SMB,GreenLedger Systems,2077.01,2026-03-29,2026-04-28,2026-04-21,Paid,23,0,0
INV-2026-00358,Ironclad Security,SMB,FleetManage Co,5461.01,2025-05-26,2025-06-25,2025-06-24,Paid,29,0,0
INV-2026-00359,Lumen Software,SMB,PayFlow Technologies,1234.01,2025-12-01,2025-12-31,2025-12-27,Paid,26,0,0
INV-2026-00360,Lumen Software,SMB,FleetManage Co,4385.8,2025-12-25,2026-01-24,2026-01-19,Paid,25,0,0
INV-2026-00361,Union Transport,Mid-Market,FleetManage Co,15181.97,2024-12-18,2025-02-01,2025-03-18,Late,90,1,45
INV-2026-00362,Horizon Media,Mid-Market,GreenLedger Systems,18815.34,2025-10-20,2025-12-04,2025-11-24,Paid,35,0,0
INV-2026-00363,Horizon Media,Mid-Market,CloudServe Inc,32932.74,2025-05-24,2025-07-08,2025-06-28,Paid,35,0,0
INV-2026-00364,Cascade Foods,Mid-Market,TradeLedger Finance,35060.78,2025-07-13,2025-08-27,2025-08-23,Paid,41,0,0
INV-2026-00365,Vertex Biotech,Enterprise,CloudServe Inc,141958.4,2025-10-05,2025-12-04,2025-11-30,Paid,56,0,0
INV-2026-00366,Acme Logistics,SMB,CloudServe Inc,10435.87,2025-01-08,2025-02-07,2025-02-03,Paid,26,0,0
INV-2026-00367,Evergreen Health,Mid-Market,GreenLedger Systems,13174.38,2026-03-15,2026-04-29,,Outstanding,56,1,11
INV-2026-00368,Meridian Pharma,Enterprise,SupplyChain Pro,55968.21,2026-03-10,2026-05-09,2026-04-30,Paid,51,0,0
INV-2026-00369,Orion Aerospace,Enterprise,CloudServe Inc,71364.4,2025-10-11,2025-12-10,,Outstanding,211,1,151
INV-2026-00370,Summit Financial,Enterprise,FleetManage Co,138071.74,2025-10-15,2025-12-14,2025-12-04,Paid,50,0,0
INV-2026-00371,Lumen Software,SMB,FleetManage Co,4436.01,2025-03-25,2025-04-24,2025-04-19,Paid,25,0,0
INV-2026-00372,Orion Aerospace,Enterprise,FleetManage Co,84625.94,2026-03-15,2026-05-14,2026-05-05,Paid,51,0,0
INV-2026-00373,Granite Construction,Enterprise,FleetManage Co,35381.59,2025-08-10,2025-10-09,2025-11-05,Late,87,1,27
INV-2026-00374,Juniper Consulting,Mid-Market,NetScale Partners,12924.71,2026-05-02,2026-06-16,,Outstanding,8,0,0
INV-2026-00375,Delta Manufacturing,Enterprise,NetScale Partners,131913.09,2025-04-30,2025-06-29,2025-06-20,Paid,51,0,0
INV-2026-00376,Orion Aerospace,Enterprise,CloudServe Inc,35716.42,2025-11-03,2026-01-02,2025-12-23,Paid,50,0,0
INV-2026-00377,Summit Financial,Enterprise,TradeLedger Finance,154507.18,2024-11-16,2025-01-15,2025-01-21,Late,66,1,6
INV-2026-00378,Brightline Retail,SMB,TradeLedger Finance,6940.66,2025-09-05,2025-10-05,2025-10-04,Paid,29,0,0
INV-2026-00379,Meridian Pharma,Enterprise,FleetManage Co,48270.08,2024-12-01,2025-01-30,2025-03-16,Late,105,1,45
INV-2026-00380,Lumen Software,SMB,CloudServe Inc,8474.4,2025-01-08,2025-02-07,2025-02-06,Paid,29,0,0
INV-2026-00381,Juniper Consulting,Mid-Market,TradeLedger Finance,18075.93,2025-05-23,2025-07-07,2025-07-02,Paid,40,0,0
INV-2026-00382,Juniper Consulting,Mid-Market,WorkCapital Hub,29084.78,2024-12-07,2025-01-21,2025-01-12,Paid,36,0,0
INV-2026-00383,Vertex Biotech,Enterprise,FleetManage Co,26335.67,2025-01-07,2025-03-08,,Outstanding,488,1,428
INV-2026-00384,Horizon Media,Mid-Market,TradeLedger Finance,7874.49,2025-04-10,2025-05-25,2025-05-15,Paid,35,0,0
INV-2026-00385,Ironclad Security,SMB,NetScale Partners,11901.94,2025-09-15,2025-10-15,2025-10-16,Late,31,1,1
INV-2026-00386,Delta Manufacturing,Enterprise,GreenLedger Systems,147801.98,2025-06-15,2025-08-14,2025-08-10,Paid,56,0,0
INV-2026-00387,Union Transport,Mid-Market,NetScale Partners,16896.48,2025-03-05,2025-04-19,2025-04-11,Paid,37,0,0
INV-2026-00388,Riverstone Hotels,Mid-Market,GreenLedger Systems,26497.5,2026-03-21,2026-05-05,,Outstanding,50,1,5
INV-2026-00389,Frontier Tech,SMB,SupplyChain Pro,11232.37,2026-04-27,2026-05-27,,Outstanding,13,0,0
INV-2026-00390,Terra Farms,SMB,SupplyChain Pro,1568.55,2025-01-07,2025-02-06,2025-01-29,Paid,22,0,0
INV-2026-00391,Brightline Retail,SMB,WorkCapital Hub,7365.17,2026-02-06,2026-03-08,2026-02-28,Paid,22,0,0
INV-2026-00392,Brightline Retail,SMB,DataPipe Solutions,5695.83,2025-09-29,2025-10-29,2025-10-24,Paid,25,0,0
INV-2026-00393,Acme Logistics,SMB,InsightOps Ltd,6191.4,2025-03-05,2025-04-04,2025-04-26,Late,52,1,22
INV-2026-00394,Vertex Biotech,Enterprise,SupplyChain Pro,126886.76,2025-09-26,2025-11-25,2025-11-18,Paid,53,0,0
INV-2026-00395,Terra Farms,SMB,NetScale Partners,7589.4,2025-10-19,2025-11-18,2025-11-17,Paid,29,0,0
INV-2026-00396,Yellowstone Mining,Enterprise,SupplyChain Pro,39013.25,2026-03-02,2026-05-01,2026-04-21,Paid,50,0,0
INV-2026-00397,Westfield Properties,Mid-Market,TradeLedger Finance,28654.5,2026-02-05,2026-03-22,2026-03-21,Paid,44,0,0
INV-2026-00398,Acme Logistics,SMB,SupplyChain Pro,4924.2,2025-12-11,2026-01-10,,Outstanding,150,1,120
INV-2026-00399,Delta Manufacturing,Enterprise,WorkCapital Hub,171342.27,2025-06-06,2025-08-05,2025-08-23,Late,78,1,18
INV-2026-00400,Cascade Foods,Mid-Market,NetScale Partners,20333.71,2025-03-17,2025-05-01,2025-04-24,Paid,38,0,0
INV-2026-00401,Cascade Foods,Mid-Market,NetScale Partners,7037.76,2025-10-10,2025-11-24,2025-11-21,Paid,42,0,0
INV-2026-00402,Yellowstone Mining,Enterprise,PayFlow Technologies,152014.87,2025-09-10,2025-11-09,2026-01-04,Late,116,1,56
INV-2026-00403,Terra Farms,SMB,WorkCapital Hub,3904.62,2026-04-13,2026-05-13,2026-05-10,Paid,27,0,0
INV-2026-00404,Brightline Retail,SMB,CloudServe Inc,5981.12,2025-08-30,2025-09-29,2025-10-11,Late,42,1,12
INV-2026-00405,Riverstone Hotels,Mid-Market,GreenLedger Systems,26944.56,2025-05-29,2025-07-13,2025-07-23,Late,55,1,10
